0.002441406,-0.003199158
0.004882813,-0.00315979
0.007324219,-0.003119812
0.009765625,-0.00308136
0.012207031,-0.003044434
0.014648438,-0.003008423
0.017089844,-0.002970276
0.01953125,-0.002933655
0.021972656,-0.002900391
0.024414063,-0.002868042
0.026855469,-0.002833557
0.029296875,-0.002798157
0.031738281,-0.002764587
0.034179688,-0.002732239
0.036621094,-0.002698059
0.0390625,-0.002662048
0.041503906,-0.002626343
0.043945313,-0.002594299
0.046386719,-0.002563171
0.048828125,-0.002527771
0.051269531,-0.002493286
0.053710938,-0.002461853
0.056152344,-0.00243042
0.05859375,-0.002397461
0.061035156,-0.002363586
0.063476563,-0.002330322
0.065917969,-0.002299194
0.068359375,-0.002267151
0.070800781,-0.002233887
0.073242188,-0.002200928
0.075683594,-0.002168884
0.078125,-0.002136536
0.080566406,-0.002102966
0.083007813,-0.002069397
0.085449219,-0.002036133
0.087890625,-0.002003174
0.090332031,-0.00196991
0.092773438,-0.001936646
0.095214844,-0.001904602
0.09765625,-0.001872253
0.100097656,-0.001840515
0.102539063,-0.001808777
0.104980469,-0.001776733
0.107421875,-0.001743469
0.109863281,-0.00171051
0.112304688,-0.001677246
0.114746094,-0.001643372
0.1171875,-0.001608582
0.119628906,-0.001574097
0.122070313,-0.001541138
0.124511719,-0.001508789
0.126953125,-0.00147522
0.129394531,-0.001440125
0.131835938,-0.001407776
0.134277344,-0.001376038
0.13671875,-0.001341248
0.139160156,-0.001305237
0.141601563,-0.001271362
0.144042969,-0.001238708
0.146484375,-0.001204529
0.148925781,-0.001169128
0.151367188,-0.001133728
0.153808594,-0.001100464
0.15625,-0.001065979
0.158691406,-0.001029358
0.161132813,-0.000993347
0.163574219,-0.000959167
0.166015625,-0.000925293
0.168457031,-0.000889282
0.170898438,-0.000853271
0.173339844,-0.000818481
0.17578125,-0.000784302
0.178222656,-0.000748901
0.180664063,-0.00071228
0.183105469,-0.000675964
0.185546875,-0.000640564
0.187988281,-0.000605164
0.190429688,-0.000568542
0.192871094,-0.000531616
0.1953125,-0.000494965
0.197753906,-0.00045929
0.200195313,-0.000423248
0.202636719,-0.000386322
0.205078125,-0.000349213
0.207519531,-0.000313232
0.209960938,-0.000277924
0.212402344,-0.000241333
0.21484375,-0.000204041
0.217285156,-0.000166901
0.219726563,-0.000131226
0.222167969,-9.48486E-05
0.224609375,-5.72815E-05
0.227050781,-1.96533E-05
0.229492188,1.65985E-05
0.231933594,5.23987E-05
0.234375,8.90198E-05
0.236816406,0.000126801
0.239257813,0.000163605
0.241699219,0.000199036
0.244140625,0.000235535
0.246582031,0.00027356
0.249023438,0.000310974
0.251464844,0.000347198
0.25390625,0.000382233
0.256347656,0.000418854
0.258789063,0.000456207
0.261230469,0.000494507
0.263671875,0.00053009
0.266113281,0.000566406
0.268554688,0.000603027
0.270996094,0.000639648
0.2734375,0.000674744
0.275878906,0.000709839
0.278320313,0.00074585
0.280761719,0.000782166
0.283203125,0.000817566
0.285644531,0.000852356
0.288085938,0.000887756
0.290527344,0.000923462
0.29296875,0.000958557
0.295410156,0.000993042
0.297851563,0.001026611
0.300292969,0.001061096
0.302734375,0.001096191
0.305175781,0.001130371
0.307617188,0.001163025
0.310058594,0.001195679
0.3125,0.001230774
0.314941406,0.001265259
0.317382813,0.001297302
0.319824219,0.001328735
0.322265625,0.001362305
0.324707031,0.00139679
0.327148438,0.001428528
0.329589844,0.001459351
0.33203125,0.001491089
0.334472656,0.001524658
0.336914063,0.001556702
0.339355469,0.001586304
0.341796875,0.001616516
0.344238281,0.001648254
0.346679688,0.001679688
0.349121094,0.00170929
0.3515625,0.001737976
0.354003906,0.001768188
0.356445313,0.001799316
0.358886719,0.001828613
0.361328125,0.001855774
0.363769531,0.00188446
0.366210938,0.001914368
0.368652344,0.001943054
0.37109375,0.00197052
0.373535156,0.001998596
0.375976563,0.002027588
0.378417969,0.002055664
0.380859375,0.00208252
0.383300781,0.002107849
0.385742188,0.002133179
0.388183594,0.002159119
0.390625,0.002184143
0.393066406,0.002208862
0.395507813,0.002232971
0.397949219,0.002258606
0.400390625,0.00228363
0.402832031,0.002308655
0.405273438,0.002332458
0.407714844,0.002355652
0.41015625,0.002379456
0.412597656,0.002402649
0.415039063,0.002425842
0.417480469,0.002447205
0.419921875,0.002468262
0.422363281,0.002490845
0.424804688,0.002512512
0.427246094,0.002532043
0.4296875,0.002550964
0.432128906,0.002571411
0.434570313,0.002590942
0.437011719,0.002608643
0.439453125,0.002624512
0.441894531,0.002643127
0.444335938,0.002662964
0.446777344,0.002680054
0.44921875,0.002694092
0.451660156,0.002709656
0.454101563,0.002727356
0.456542969,0.002742004
0.458984375,0.002752686
0.461425781,0.002764587
0.463867188,0.00277832
0.466308594,0.002791443
0.46875,0.002801819
0.471191406,0.002810669
0.473632813,0.00282074
0.476074219,0.002830811
0.478515625,0.00283905
0.480957031,0.002846069
0.483398438,0.002853394
0.485839844,0.002860107
0.48828125,0.002866516
0.490722656,0.002872009
0.493164063,0.002875366
0.495605469,0.002878418
0.498046875,0.00288147
0.500488281,0.002884216
0.502929688,0.002884827
0.505371094,0.002885437
0.5078125,0.002888184
0.510253906,0.002889099
0.512695313,0.002886353
0.515136719,0.00288269
0.517578125,0.002879028
0.520019531,0.002874451
0.522460938,0.002867737
0.524902344,0.002859497
0.52734375,0.002851257
0.529785156,0.002843628
0.532226563,0.002833862
0.534667969,0.002822571
0.537109375,0.002810059
0.539550781,0.002797241
0.541992188,0.002782898
0.544433594,0.002766724
0.546875,0.002749634
0.549316406,0.002731934
0.551757813,0.002712708
0.554199219,0.002692566
0.556640625,0.002672424
0.559082031,0.002650146
0.561523438,0.002627563
0.563964844,0.002605286
0.56640625,0.002582397
0.568847656,0.002559509
0.571289063,0.002535095
0.573730469,0.002511597
0.576171875,0.002486877
0.578613281,0.002458496
0.581054688,0.002427673
0.583496094,0.002397461
0.5859375,0.002368469
0.588378906,0.002338562
0.590820313,0.002307434
0.593261719,0.002277222
0.595703125,0.00224884
0.598144531,0.002219849
0.600585938,0.002189941
0.603027344,0.00216095
0.60546875,0.002132874
0.607910156,0.002105408
0.610351563,0.002077637
0.612792969,0.002049866
0.615234375,0.002023621
0.617675781,0.001998291
0.620117188,0.001972961
0.622558594,0.001947937
0.625,0.001923218
0.627441406,0.001900024
0.629882813,0.001876831
0.632324219,0.001854248
0.634765625,0.00183197
0.637207031,0.001810608
0.639648438,0.001790161
0.642089844,0.001769714
0.64453125,0.001749878
0.646972656,0.001730042
0.649414063,0.001711731
0.651855469,0.00169342
0.654296875,0.001675415
0.656738281,0.001657715
0.659179688,0.001640625
0.661621094,0.001624451
0.6640625,0.001608276
0.666503906,0.001592102
0.668945313,0.001576538
0.671386719,0.001561584
0.673828125,0.001547241
0.676269531,0.001532898
0.678710938,0.001518555
0.681152344,0.001504822
0.68359375,0.001492004
0.686035156,0.001479187
0.688476563,0.001466064
0.690917969,0.001453247
0.693359375,0.001441345
0.695800781,0.001430054
0.698242188,0.001418457
0.700683594,0.001406555
0.703125,0.001395874
0.705566406,0.001385498
0.708007813,0.001375122
0.710449219,0.001363831
0.712890625,0.001353149
0.715332031,0.001343689
0.717773438,0.001334229
0.720214844,0.001324463
0.72265625,0.001314087
0.725097656,0.001304626
0.727539063,0.001295776
0.729980469,0.001286621
0.732421875,0.00127655
0.734863281,0.00126709
0.737304688,0.001259155
0.739746094,0.00125061
0.7421875,0.00124176
0.744628906,0.00123291
0.747070313,0.00122467
0.749511719,0.001217346
0.751953125,0.001208801
0.754394531,0.001200256
0.756835938,0.001192322
0.759277344,0.001184998
0.76171875,0.001177673
0.764160156,0.001170349
0.766601563,0.001162415
0.769042969,0.001155396
0.771484375,0.001148682
0.773925781,0.001141968
0.776367188,0.001134033
0.778808594,0.001126709
0.78125,0.001120605
0.783691406,0.001114502
0.786132813,0.001107483
0.788574219,0.001100464
0.791015625,0.001094055
0.793457031,0.001088257
0.795898438,0.001082153
0.798339844,0.001075134
0.80078125,0.001068115
0.803222656,0.001062622
0.805664063,0.001057129
0.808105469,0.001051025
0.810546875,0.001044312
0.812988281,0.001038818
0.815429688,0.001033936
0.817871094,0.001028137
0.8203125,0.001021729
0.822753906,0.00101593
0.825195313,0.001010742
0.827636719,0.001005859
0.830078125,0.001000061
0.832519531,0.000993652
0.834960938,0.000988464
0.837402344,0.000984192
0.83984375,0.000978699
0.842285156,0.00097229
0.844726563,0.000967407
0.847167969,0.00096283
0.849609375,0.000958252
0.852050781,0.000953064
0.854492188,0.00094696
0.856933594,0.000942383
0.859375,0.00093811
0.861816406,0.000932922
0.864257813,0.000926514
0.866699219,0.000921631
0.869140625,0.000917053
0.871582031,0.000911865
0.874023438,0.000906372
0.876464844,0.000901184
0.87890625,0.000896606
0.881347656,0.000892029
0.883789063,0.000887146
0.886230469,0.000881958
0.888671875,0.00087677
0.891113281,0.000872498
0.893554688,0.000868225
0.895996094,0.000863342
0.8984375,0.000858154
0.900878906,0.000854187
0.903320313,0.00085022
0.905761719,0.000845642
0.908203125,0.000841064
0.910644531,0.000836792
0.913085938,0.00083313
0.915527344,0.000829468
0.91796875,0.00082489
0.920410156,0.000820618
0.922851563,0.000816956
0.925292969,0.000813599
0.927734375,0.000809326
0.930175781,0.000805054
0.932617188,0.000801086
0.935058594,0.000797729
0.9375,0.000794373
0.939941406,0.0007901
0.942382813,0.000786133
0.944824219,0.000783081
0.947265625,0.000780334
0.949707031,0.000776672
0.952148438,0.0007724
0.954589844,0.000769043
0.95703125,0.000765991
0.959472656,0.000762939
0.961914063,0.000758667
0.964355469,0.00075531
0.966796875,0.000752563
0.969238281,0.000749512
0.971679688,0.000746155
0.974121094,0.000742798
0.9765625,0.000739746
0.979003906,0.000737
0.981445313,0.000734253
0.983886719,0.000730591
0.986328125,0.000727539
0.988769531,0.000725098
0.991210938,0.000722656
0.993652344,0.000719604
0.99609375,0.000716248
0.998535156,0.000713806
1.000976563,0.00071167
1.003417969,0.000708923
1.005859375,0.000706177
1.008300781,0.00070343
1.010742188,0.000701294
1.013183594,0.000699158
1.015625,0.000696411
1.018066406,0.00069397
1.020507813,0.000691833
1.022949219,0.000690002
1.025390625,0.000688171
1.027832031,0.000685425
1.030273438,0.000683289
1.032714844,0.000681763
1.03515625,0.000680237
1.037597656,0.000677795
1.040039063,0.000675964
1.042480469,0.000674133
1.044921875,0.000672913
1.047363281,0.000671387
1.049804688,0.00066925
1.052246094,0.000667419
1.0546875,0.000666504
1.057128906,0.000665588
1.059570313,0.000664063
1.062011719,0.000662231
1.064453125,0.000661316
1.066894531,0.0006604
1.069335938,0.00065918
1.071777344,0.000657349
1.07421875,0.000656128
1.076660156,0.000655212
1.079101563,0.000654602
1.081542969,0.000653381
1.083984375,0.000651855
1.086425781,0.00065094
1.088867188,0.000650024
1.091308594,0.000649109
1.09375,0.000647278
1.096191406,0.000645752
1.098632813,0.000644836
1.101074219,0.000643616
1.103515625,0.00064209
1.105957031,0.000639954
1.108398438,0.000638428
1.110839844,0.000637512
1.11328125,0.000635681
1.115722656,0.00063324
1.118164063,0.000631104
1.120605469,0.000629578
1.123046875,0.000627441
1.125488281,0.000625
1.127929688,0.000622253
1.130371094,0.000619507
1.1328125,0.000617676
1.135253906,0.000614929
1.137695313,0.000611572
1.140136719,0.000608826
1.142578125,0.000606689
1.145019531,0.000604248
1.147460938,0.000601196
1.149902344,0.000598145
1.15234375,0.000595703
1.154785156,0.000593262
1.157226563,0.00059082
1.159667969,0.000587769
1.162109375,0.000585022
1.164550781,0.000583191
1.166992188,0.000581055
1.169433594,0.000578613
1.171875,0.000576172
1.174316406,0.000574646
1.176757813,0.00057312
1.179199219,0.000571289
1.181640625,0.000569153
1.184082031,0.000567322
1.186523438,0.000566101
1.188964844,0.00056488
1.19140625,0.000563354
1.193847656,0.000561523
1.196289063,0.000560303
1.198730469,0.000559387
1.201171875,0.000558167
1.203613281,0.000556641
1.206054688,0.00055542
1.208496094,0.00055481
1.2109375,0.000554199
1.213378906,0.000552979
1.215820313,0.000551758
1.218261719,0.000551147
1.220703125,0.000550842
1.223144531,0.000549927
1.225585938,0.000548706
1.228027344,0.000548096
1.23046875,0.000547791
1.232910156,0.000547791
1.235351563,0.000546875
1.237792969,0.000545959
1.240234375,0.000545654
1.242675781,0.000545959
1.245117188,0.000545654
1.247558594,0.000544434
1.25,0.000544434
1.252441406,0.000544739
1.254882813,0.000545044
1.257324219,0.000544434
1.259765625,0.000544128
1.262207031,0.000544434
1.264648438,0.000544739
1.267089844,0.000545044
1.26953125,0.000544434
1.271972656,0.000544739
1.274414063,0.000545654
